OID_TRACT_20|GEOID_TRACT_20|NAMELSAD_TRACT_20|AREALAND_TRACT_20|AREAWATER_TRACT_20|MTFCC_TRACT_20|FUNCSTAT_TRACT_20|OID_TRACT_10|GEOID_TRACT_10|NAMELSAD_TRACT_10|AREALAND_TRACT_10|AREAWATER_TRACT_10|MTFCC_TRACT_10|FUNCSTAT_TRACT_10|AREALAND_PART|AREAWATER_PART
20790478149883|48027021602|Census Tract 216.02|13005820|269768|G5020|S|20740478149883|48027021602|Census Tract 216.02|13005820|269768|G5020|S|13005820|269768
2079015503987457|48027021701|Census Tract 217.01|14990020|3622934|G5020|S|20740478149889|48027021700|Census Tract 217|21576100|3741986|G5020|S|14990020|3622934
2079015503987447|48027021702|Census Tract 217.02|6586080|119678|G5020|S|20740478149874|48027021601|Census Tract 216.01|12931419|134782|G5020|S|0|626
2079015503987447|48027021702|Census Tract 217.02|6586080|119678|G5020|S|20740478149889|48027021700|Census Tract 217|21576100|3741986|G5020|S|6586080|119052
2079015503987761|48027021801|Census Tract 218.01|24856947|232008|G5020|S|20740478149909|48027021800|Census Tract 218|61986257|10266386|G5020|S|24856947|232008
2079015503987424|48027021802|Census Tract 218.02|37140548|10034378|G5020|S|20740478149909|48027021800|Census Tract 218|61986257|10266386|G5020|S|37120967|10034378
2079015503987424|48027021802|Census Tract 218.02|37140548|10034378|G5020|S|207403717201931|48027021904|Census Tract 219.04|20544754|4068602|G5020|S|19581|0
20790478149955|48027021901|Census Tract 219.01|3726974|0|G5020|S|20740478149909|48027021800|Census Tract 218|61986257|10266386|G5020|S|8343|0
20790478149955|48027021901|Census Tract 219.01|3726974|0|G5020|S|20740478149955|48027021901|Census Tract 219.01|3718403|0|G5020|S|3711566|0
20790478149955|48027021901|Census Tract 219.01|3726974|0|G5020|S|207403717201963|48027021903|Census Tract 219.03|7493495|2442|G5020|S|7065|0
2079015503987802|48027021905|Census Tract 219.05|3877208|0|G5020|S|207403717201963|48027021903|Census Tract 219.03|7493495|2442|G5020|S|3877208|0
2079015503987677|48027021906|Census Tract 219.06|3606239|2442|G5020|S|207403717201963|48027021903|Census Tract 219.03|7493495|2442|G5020|S|3590037|2442
2079015503987677|48027021906|Census Tract 219.06|3606239|2442|G5020|S|20740478149987|48027022402|Census Tract 224.02|6980132|2845|G5020|S|16202|0
2079015503987824|48027021907|Census Tract 219.07|3348210|3894|G5020|S|207403717201931|48027021904|Census Tract 219.04|20544754|4068602|G5020|S|3348210|3894
2079015503987817|48027021908|Census Tract 219.08|17196148|4064708|G5020|S|207403717201963|48027021903|Census Tract 219.03|7493495|2442|G5020|S|19185|0
2079015503987817|48027021908|Census Tract 219.08|17196148|4064708|G5020|S|207403717201931|48027021904|Census Tract 219.04|20544754|4068602|G5020|S|17176963|4064708
2079015503987594|48027022001|Census Tract 220.01|4338823|60720|G5020|S|20740478149923|48027022000|Census Tract 220|51659210|9362908|G5020|S|4338823|60720
2079015503987727|48027022002|Census Tract 220.02|46738025|9302188|G5020|S|20740478149923|48027022000|Census Tract 220|51659210|9362908|G5020|S|46547609|9302188
2079015503987727|48027022002|Census Tract 220.02|46738025|9302188|G5020|S|207403717202014|48027023204|Census Tract 232.04|24837004|75934|G5020|S|463|0
2079015503987727|48027022002|Census Tract 220.02|46738025|9302188|G5020|S|207403717201527|48027980003|Census Tract 9800.03|146134097|555604|G5020|S|189953|0
20790478149967|48027022101|Census Tract 221.01|2349575|0|G5020|S|20740478149967|48027022101|Census Tract 221.01|2349575|0|G5020|S|2349575|0
20790478149999|48027022103|Census Tract 221.03|2542043|561|G5020|S|20740478149999|48027022103|Census Tract 221.03|2542043|561|G5020|S|2542043|561
207903717202017|48027022104|Census Tract 221.04|1785532|0|G5020|S|207403717202017|48027022104|Census Tract 221.04|1785532|0|G5020|S|1785532|0
207903717201997|48027022105|Census Tract 221.05|1969185|634|G5020|S|207403717201997|48027022105|Census Tract 221.05|1969185|634|G5020|S|1969185|634
20790478149980|48027022200|Census Tract 222|5161973|66252|G5020|S|20740478149980|48027022200|Census Tract 222|5161973|66252|G5020|S|5161973|66252
20790478149960|48027022300|Census Tract 223|8810241|130952|G5020|S|20740478149955|48027021901|Census Tract 219.01|3718403|0|G5020|S|6837|0
20790478149960|48027022300|Census Tract 223|8810241|130952|G5020|S|20740478149960|48027022300|Census Tract 223|8803404|130952|G5020|S|8803404|130952
20790478150077|48027022401|Census Tract 224.01|3840026|0|G5020|S|20740478150077|48027022401|Census Tract 224.01|3840026|0|G5020|S|3840026|0
20790478149987|48027022402|Census Tract 224.02|6963930|2845|G5020|S|20740478149987|48027022402|Census Tract 224.02|6980132|2845|G5020|S|6963930|2845
207903717202025|48027022403|Census Tract 224.03|2125220|3935|G5020|S|207403717202025|48027022403|Census Tract 224.03|2125220|3935|G5020|S|2125220|3935
207903717202032|48027022405|Census Tract 224.05|2373381|553|G5020|S|207403717202032|48027022405|Census Tract 224.05|2373381|553|G5020|S|2373381|553
2079015503987488|48027022406|Census Tract 224.06|2844301|0|G5020|S|207403717201969|48027022404|Census Tract 224.04|4917790|9476|G5020|S|2844301|0
2079015503987479|48027022407|Census Tract 224.07|2073489|9476|G5020|S|207403717201969|48027022404|Census Tract 224.04|4917790|9476|G5020|S|2073489|9476
207903717201974|48027022501|Census Tract 225.01|2262606|6621|G5020|S|207403717201974|48027022501|Census Tract 225.01|2262606|6621|G5020|S|2262606|6621
2079015503987564|48027022503|Census Tract 225.03|4696882|6245|G5020|S|207403717201990|48027022502|Census Tract 225.02|21683781|66258|G5020|S|4696882|6245
2079015503987557|48027022504|Census Tract 225.04|16986899|60013|G5020|S|207403717201990|48027022502|Census Tract 225.02|21683781|66258|G5020|S|16986899|60013
20790478149993|48027022600|Census Tract 226|2235308|12988|G5020|S|20740478149993|48027022600|Census Tract 226|2235308|12988|G5020|S|2235308|12988
20790478150006|48027022801|Census Tract 228.01|1099748|0|G5020|S|20740478150006|48027022801|Census Tract 228.01|1104402|0|G5020|S|1099748|0
20790478150012|48027022900|Census Tract 229|2299531|6915|G5020|S|20740478150012|48027022900|Census Tract 229|2321942|6915|G5020|S|2299531|6915
2079015503987554|48027023001|Census Tract 230.01|4113919|1072|G5020|S|20740478149943|48027023000|Census Tract 230|8084896|6759|G5020|S|4086374|1072
2079015503987554|48027023001|Census Tract 230.01|4113919|1072|G5020|S|20740478150043|48027023300|Census Tract 233|253888472|2850535|G5020|S|27545|0
2079015503987532|48027023002|Census Tract 230.02|3998522|5687|G5020|S|20740478149943|48027023000|Census Tract 230|8084896|6759|G5020|S|3998522|5687
20790478150146|48027023103|Census Tract 231.03|2547189|0|G5020|S|20740478150146|48027023103|Census Tract 231.03|2547189|0|G5020|S|2547189|0
20790478149930|48027023104|Census Tract 231.04|1815257|0|G5020|S|20740478149930|48027023104|Census Tract 231.04|1823883|0|G5020|S|1815257|0
2079015503987442|48027023109|Census Tract 231.09|1842511|0|G5020|S|207403717202023|48027023105|Census Tract 231.05|17562634|112877|G5020|S|48385|0
2079015503987442|48027023109|Census Tract 231.09|1842511|0|G5020|S|207403717202026|48027023107|Census Tract 231.07|3920873|1234|G5020|S|1794126|0
2079015503987552|48027023110|Census Tract 231.10|2126747|1234|G5020|S|207403717202026|48027023107|Census Tract 231.07|3920873|1234|G5020|S|2126747|1234
2079015503987535|48027023111|Census Tract 231.11|6125581|49427|G5020|S|207403717201564|48027023106|Census Tract 231.06|7983780|50356|G5020|S|6125581|49427
2079015503987464|48027023112|Census Tract 231.12|1858199|929|G5020|S|207403717201564|48027023106|Census Tract 231.06|7983780|50356|G5020|S|1858199|929
2079015503987547|48027023113|Census Tract 231.13|2714407|56817|G5020|S|207403717202028|48027023108|Census Tract 231.08|6305274|56903|G5020|S|2714407|56817
2079015503987527|48027023114|Census Tract 231.14|1738821|0|G5020|S|207403717202028|48027023108|Census Tract 231.08|6305274|56903|G5020|S|1738821|0
2079015503987444|48027023115|Census Tract 231.15|1852046|0|G5020|S|207403717202028|48027023108|Census Tract 231.08|6305274|56903|G5020|S|1852046|0
2079015503987570|48027023116|Census Tract 231.16|4344864|57392|G5020|S|207403717202023|48027023105|Census Tract 231.05|17562634|112877|G5020|S|4298310|57392
2079015503987570|48027023116|Census Tract 231.16|4344864|57392|G5020|S|207403717201680|48027980001|Census Tract 9800.01|57733891|53788|G5020|S|46554|0
2079015503987568|48027023117|Census Tract 231.17|7961596|54012|G5020|S|207403717202023|48027023105|Census Tract 231.05|17562634|112877|G5020|S|7947525|54012
2079015503987568|48027023117|Census Tract 231.17|7961596|54012|G5020|S|207403717201680|48027980001|Census Tract 9800.01|57733891|53788|G5020|S|14071|0
2079015503987725|48027023118|Census Tract 231.18|5265967|1473|G5020|S|207403717202023|48027023105|Census Tract 231.05|17562634|112877|G5020|S|5265967|1473
207903717202029|48027023201|Census Tract 232.01|3202806|0|G5020|S|20740478150012|48027022900|Census Tract 229|2321942|6915|G5020|S|130|0
207903717202029|48027023201|Census Tract 232.01|3202806|0|G5020|S|207403717202029|48027023201|Census Tract 232.01|3184913|0|G5020|S|3184913|0
207903717202029|48027023201|Census Tract 232.01|3202806|0|G5020|S|20740478150025|48027023500|Census Tract 235|1656204|0|G5020|S|17763|0
207903717201625|48027023202|Census Tract 232.02|9013932|90996|G5020|S|207403717202028|48027023108|Census Tract 231.08|6305274|56903|G5020|S|0|86
207903717201625|48027023202|Census Tract 232.02|9013932|90996|G5020|S|207403717201625|48027023202|Census Tract 232.02|9013932|90910|G5020|S|9013932|90910
207903717202031|48027023203|Census Tract 232.03|2146922|0|G5020|S|20740478150012|48027022900|Census Tract 229|2321942|6915|G5020|S|22281|0
207903717202031|48027023203|Census Tract 232.03|2146922|0|G5020|S|20740478149930|48027023104|Census Tract 231.04|1823883|0|G5020|S|8626|0
207903717202031|48027023203|Census Tract 232.03|2146922|0|G5020|S|207403717202031|48027023203|Census Tract 232.03|2116015|0|G5020|S|2116015|0
207903717202014|48027023204|Census Tract 232.04|24843007|75934|G5020|S|20740478150006|48027022801|Census Tract 228.01|1104402|0|G5020|S|4654|0
207903717202014|48027023204|Census Tract 232.04|24843007|75934|G5020|S|207403717202014|48027023204|Census Tract 232.04|24837004|75934|G5020|S|24836541|75934
207903717202014|48027023204|Census Tract 232.04|24843007|75934|G5020|S|20740478150025|48027023500|Census Tract 235|1656204|0|G5020|S|1812|0
2079015503987734|48027023301|Census Tract 233.01|202209109|1298767|G5020|S|20740478150043|48027023300|Census Tract 233|253888472|2850535|G5020|S|198413853|1287722
2079015503987734|48027023301|Census Tract 233.01|202209109|1298767|G5020|S|207403717229773|48491020201|Census Tract 202.01|166499297|415942|G5020|S|3106882|10398
2079015503987734|48027023301|Census Tract 233.01|202209109|1298767|G5020|S|207403717229595|48491020204|Census Tract 202.04|208378449|813639|G5020|S|688374|647
2079015503987584|48027023302|Census Tract 233.02|55445576|1563457|G5020|S|20740478150043|48027023300|Census Tract 233|253888472|2850535|G5020|S|55445576|1562813
2079015503987584|48027023302|Census Tract 233.02|55445576|1563457|G5020|S|207403717201887|48027023404|Census Tract 234.04|363331261|7040779|G5020|S|0|644
20790478150018|48027023402|Census Tract 234.02|383914149|4915726|G5020|S|20740478150018|48027023402|Census Tract 234.02|383834590|4915726|G5020|S|383834590|4915726
20790478150018|48027023402|Census Tract 234.02|383914149|4915726|G5020|S|207401042406518|48331950100|Census Tract 9501|828571239|3650206|G5020|S|65898|0
20790478150018|48027023402|Census Tract 234.02|383914149|4915726|G5020|S|207401042406604|48331950300|Census Tract 9503|651297432|3012298|G5020|S|13661|0
207903717201887|48027023404|Census Tract 234.04|365797103|7044333|G5020|S|207403717201800|48027023403|Census Tract 234.03|165381024|6741011|G5020|S|220778|0
207903717201887|48027023404|Census Tract 234.04|365797103|7044333|G5020|S|207403717201887|48027023404|Census Tract 234.04|363331261|7040779|G5020|S|363331261|7040135
207903717201887|48027023404|Census Tract 234.04|365797103|7044333|G5020|S|207403717229773|48491020201|Census Tract 202.01|166499297|415942|G5020|S|2243582|4198
207903717201887|48027023404|Census Tract 234.04|365797103|7044333|G5020|S|207403717229576|48491021603|Census Tract 216.03|85566949|276177|G5020|S|1482|0
2079015503987746|48027023405|Census Tract 234.05|90661704|503018|G5020|S|207403717201800|48027023403|Census Tract 234.03|165381024|6741011|G5020|S|90661704|503018
2079015503987440|48027023406|Census Tract 234.06|74498542|6242307|G5020|S|20740478149867|48027021500|Census Tract 215|60710515|1032875|G5020|S|0|4314
2079015503987440|48027023406|Census Tract 234.06|74498542|6242307|G5020|S|207403717201800|48027023403|Census Tract 234.03|165381024|6741011|G5020|S|74498542|6237993
20790478150025|48027023500|Census Tract 235|1636629|0|G5020|S|20740478150025|48027023500|Census Tract 235|1656204|0|G5020|S|1636629|0
207903717201680|48027980001|Census Tract 9800.01|57677211|53788|G5020|S|207403717202023|48027023105|Census Tract 231.05|17562634|112877|G5020|S|2447|0
207903717201680|48027980001|Census Tract 9800.01|57677211|53788|G5020|S|20740478150043|48027023300|Census Tract 233|253888472|2850535|G5020|S|1498|0
207903717201680|48027980001|Census Tract 9800.01|57677211|53788|G5020|S|207403717201680|48027980001|Census Tract 9800.01|57733891|53788|G5020|S|57673266|53788
207903717202034|48027980002|Census Tract 9800.02|7503544|28803|G5020|S|207403717202034|48027980002|Census Tract 9800.02|7503544|28803|G5020|S|7503544|28803
207903717201527|48027980003|Census Tract 9800.03|146716922|555604|G5020|S|20740478149923|48027022000|Census Tract 220|51659210|9362908|G5020|S|772778|0
207903717201527|48027980003|Census Tract 9800.03|146716922|555604|G5020|S|207403717201527|48027980003|Census Tract 9800.03|146134097|555604|G5020|S|145944144|555604
20790513248915|48029110100|Census Tract 1101|3428908|13720|G5020|S|20740513248915|48029110100|Census Tract 1101|3533515|13720|G5020|S|3428908|13720
207903717207859|48029110300|Census Tract 1103|1557586|0|G5020|S|207403717207859|48029110300|Census Tract 1103|1549961|0|G5020|S|1547031|0
207903717207859|48029110300|Census Tract 1103|1557586|0|G5020|S|20740513248958|48029140100|Census Tract 1401|986967|0|G5020|S|10555|0
20790513290679|48029110500|Census Tract 1105|1149488|105494|G5020|S|20740513290679|48029110500|Census Tract 1105|1162412|105494|G5020|S|1149488|105494
20790513290703|48029110600|Census Tract 1106|1976489|11034|G5020|S|20740513290679|48029110500|Census Tract 1105|1162412|105494|G5020|S|12924|0
20790513290703|48029110600|Census Tract 1106|1976489|11034|G5020|S|20740513290703|48029110600|Census Tract 1106|1963565|11034|G5020|S|1963565|11034
20790513290722|48029110700|Census Tract 1107|1057560|0|G5020|S|20740513248915|48029110100|Census Tract 1101|3533515|13720|G5020|S|75941|0
20790513290722|48029110700|Census Tract 1107|1057560|0|G5020|S|20740513290722|48029110700|Census Tract 1107|981619|0|G5020|S|981619|0
20790513290684|48029111000|Census Tract 1110|1553477|0|G5020|S|20740513290684|48029111000|Census Tract 1110|1547009|0|G5020|S|1546495|0
20790513290684|48029111000|Census Tract 1110|1553477|0|G5020|S|20740513290709|48029120100|Census Tract 1201|13514418|12024|G5020|S|6982|0
2079015678640258|48029111100|Census Tract 1111|2569809|0|G5020|S|20740513248915|48029110100|Census Tract 1101|3533515|13720|G5020|S|28666|0
2079015678640258|48029111100|Census Tract 1111|2569809|0|G5020|S|207403717207865|48029110800|Census Tract 1108|1284162|0|G5020|S|1284162|0
2079015678640258|48029111100|Census Tract 1111|2569809|0|G5020|S|207403717207864|48029110900|Census Tract 1109|1256981|0|G5020|S|1256981|0
20790513290709|48029120100|Census Tract 1201|13443910|12024|G5020|S|20740513290684|48029111000|Census Tract 1110|1547009|0|G5020|S|514|0
20790513290709|48029120100|Census Tract 1201|13443910|12024|G5020|S|20740513290709|48029120100|Census Tract 1201|13514418|12024|G5020|S|13386470|12024
20790513290709|48029120100|Census Tract 1201|13443910|12024|G5020|S|20740513248989|48029120501|Census Tract 1205.01|6427586|3098|G5020|S|23995|0
20790513290709|48029120100|Census Tract 1201|13443910|12024|G5020|S|20740513248966|48029130700|Census Tract 1307|1474591|0|G5020|S|182|0
20790513290709|48029120100|Census Tract 1201|13443910|12024|G5020|S|207403717208539|48029192000|Census Tract 1920|5088168|27080|G5020|S|32749|0
2079015678639092|48029120301|Census Tract 1203.01|1670890|0|G5020|S|20740513290672|48029120300|Census Tract 1203|4762664|554|G5020|S|1670890|0
2079015678639689|48029120302|Census Tract 1203.02|3083902|0|G5020|S|20740513290672|48029120300|Census Tract 1203|4762664|554|G5020|S|3083902|0
